"name.company","ref.date","acc.number","acc.desc","acc.value","acc.value.infl.adj"
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2018-12-31,"3.10","Resultado Líquido de Operações Descontinuadas",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2018-12-31,"3.10.01","Lucro/Prejuízo Líquido das Operações Descontinuadas",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2018-12-31,"3.10.02","Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2018-12-31,"3.11","Lucro/Prejuízo Consolidado do Período",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2018-12-31,"3.11.01","Atribuído a Sócios da Empresa Controladora",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2018-12-31,"3.11.02","Atribuído a Sócios Não Controladores",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2018-12-31,"3.99","Lucro por Ação - (Reais / Ação)",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2018-12-31,"3.99.01","Lucro Básico por Ação",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2018-12-31,"3.99.01.01","ON",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2018-12-31,"3.99.02","Lucro Diluído por Ação",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2018-12-31,"3.99.02.01","ON",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2018-12-31,"3.04.05.06","Outras",0,0
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.01","Receita de Venda de Bens e/ou Serviços",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.02","Custo dos Bens e/ou Serviços Vendidos",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.02.01","Custo dos Bens e/ou Serviços Vendidos",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.02.02","Custos de Construção",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.03","Resultado Bruto",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04","Despesas/Receitas Operacionais",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.01","Despesas com Vendas",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.02","Despesas Gerais e Administrativas",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.03","Perdas pela Não Recuperabilidade de Ativos",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.04","Outras Receitas Operacionais",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.04.01","Outras Receitas Operacionais",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.04.02","Cofins e Pasep",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.05","Outras Despesas Operacionais",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.05.01","Perda na Baixa de Bens do Imobilizado",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.05.02","Provisão para Perdas Incentivos Fiscais",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.05.03","Incentivos Fiscais",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.05.04","Provisão para Passivo Atuarial Lei 4.819/58",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.05.05","Provisão para Perdas",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.05.06","Outras",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.04.06","Resultado de Equivalência Patrimonial",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.05","Resultado Antes do Resultado Financeiro e dos Tributos",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.06","Resultado Financeiro",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.06.01","Receitas Financeiras",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.06.01.01","Receitas Financeiras",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.06.01.02","Variações Cambiais Ativa",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.06.02","Despesas Financeiras",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.06.02.01","Despesas Financeiras",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.06.02.02","Variações Cambiais Passiva",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.07","Resultado Antes dos Tributos sobre o Lucro",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.08","Imposto de Renda e Contribuição Social sobre o Lucro",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.08.01","Corrente",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.08.02","Diferido",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.09","Resultado Líquido das Operações Continuadas",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.10","Resultado Líquido de Operações Descontinuadas",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.10.01","Lucro/Prejuízo Líquido das Operações Descontinuadas",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.10.02","Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.11","Lucro/Prejuízo Consolidado do Período",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.11.01","Atribuído a Sócios da Empresa Controladora",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.11.02","Atribuído a Sócios Não Controladores",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.99","Lucro por Ação - (Reais / Ação)",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.99.01","Lucro Básico por Ação",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.99.01.01","ON",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.99.02","Lucro Diluído por Ação",0,NA
"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO",2019-12-31,"3.99.02.01","ON",0,NA
"BRF S.A.",2010-12-31,"3.01","Receita de Venda de Bens e/ou Serviços",22681.253,32545.931011656
"BRF S.A.",2010-12-31,"3.02","Custo dos Bens e/ou Serviços Vendidos",-16951.152,-24323.6572318158
"BRF S.A.",2010-12-31,"3.03","Resultado Bruto",5730.101,8222.27377984015
"BRF S.A.",2010-12-31,"3.04","Despesas/Receitas Operacionais",-4245.521,-6092.01059458825
"BRF S.A.",2010-12-31,"3.04.01","Despesas com Vendas",-3523.073,-5055.35081360046
"BRF S.A.",2010-12-31,"3.04.02","Despesas Gerais e Administrativas",-332.882,-477.661203594972
"BRF S.A.",2010-12-31,"3.04.03","Perdas pela Não Recuperabilidade de Ativos",0,0
"BRF S.A.",2010-12-31,"3.04.04","Outras Receitas Operacionais",107.496,154.248859180265
"BRF S.A.",2010-12-31,"3.04.05","Outras Despesas Operacionais",-501.397,-719.467842956086
"BRF S.A.",2010-12-31,"3.04.06","Resultado de Equivalência Patrimonial",4.335,6.22040638299518
"BRF S.A.",2010-12-31,"3.05","Resultado Antes do Resultado Financeiro e dos Tributos",1484.58,2130.2631852519
"BRF S.A.",2010-12-31,"3.06","Resultado Financeiro",-483.126,-693.250300851425
"BRF S.A.",2010-12-31,"3.06.01","Receitas Financeiras",880.191,1263.00939207726
"BRF S.A.",2010-12-31,"3.06.02","Despesas Financeiras",-1363.317,-1956.25969292868
"BRF S.A.",2010-12-31,"3.07","Resultado Antes dos Tributos sobre o Lucro",1001.454,1437.01288440047
"BRF S.A.",2010-12-31,"3.08","Imposto de Renda e Contribuição Social sobre o Lucro",-196.458,-281.902790586036
"BRF S.A.",2010-12-31,"3.08.01","Corrente",-130.551,-187.33108966699
"BRF S.A.",2010-12-31,"3.08.02","Diferido",-65.907,-94.5717009190458
"BRF S.A.",2010-12-31,"3.09","Resultado Líquido das Operações Continuadas",804.996,1155.11009381444
"BRF S.A.",2010-12-31,"3.10","Resultado Líquido de Operações Descontinuadas",0,0
"BRF S.A.",2010-12-31,"3.10.01","Lucro/Prejuízo Líquido das Operações Descontinuadas",0,0
"BRF S.A.",2010-12-31,"3.10.02","Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas",0,0
"BRF S.A.",2010-12-31,"3.11","Lucro/Prejuízo Consolidado do Período",804.996,1155.11009381444
"BRF S.A.",2010-12-31,"3.11.01","Atribuído a Sócios da Empresa Controladora",804.106,1153.83300922831
"BRF S.A.",2010-12-31,"3.11.02","Atribuído a Sócios Não Controladores",0.89,1.27708458612819
"BRF S.A.",2010-12-31,"3.99","Lucro por Ação - (Reais / Ação)",0,0
"BRF S.A.",2010-12-31,"3.99.01","Lucro Básico por Ação",0,0
"BRF S.A.",2010-12-31,"3.99.02","Lucro Diluído por Ação",0,0
"BRF S.A.",2011-12-31,"3.01","Receita de Venda de Bens e/ou Serviços",25706238,35327148.260618
"BRF S.A.",2011-12-31,"3.02","Custo dos Bens e/ou Serviços Vendidos",-19046963,-26175548.7448418
"BRF S.A.",2011-12-31,"3.03","Resultado Bruto",6659275,9151599.51577617
"BRF S.A.",2011-12-31,"3.04","Despesas/Receitas Operacionais",-4658146,-6401520.68776476
"BRF S.A.",2011-12-31,"3.04.01","Despesas com Vendas",-3837537,-5273787.57461933
"BRF S.A.",2011-12-31,"3.04.02","Despesas Gerais e Administrativas",-426872,-586634.66946453
"BRF S.A.",2011-12-31,"3.04.03","Perdas pela Não Recuperabilidade de Ativos",0,0
"BRF S.A.",2011-12-31,"3.04.04","Outras Receitas Operacionais",343104,471515.352686421
"BRF S.A.",2011-12-31,"3.04.05","Outras Despesas Operacionais",-745819,-1024951.93534682
"BRF S.A.",2011-12-31,"3.04.06","Resultado de Equivalência Patrimonial",8978,12338.1389794893
"BRF S.A.",2011-12-31,"3.05","Resultado Antes do Resultado Financeiro e dos Tributos",2001129,2750078.82801141
"BRF S.A.",2011-12-31,"3.06","Resultado Financeiro",-479523,-658991.024488933
"BRF S.A.",2011-12-31,"3.06.01","Receitas Financeiras",845797,1162348.06576466
"BRF S.A.",2011-12-31,"3.06.02","Despesas Financeiras",-1325320,-1821339.09025359
"BRF S.A.",2011-12-31,"3.07","Resultado Antes dos Tributos sobre o Lucro",1521606,2091087.80352247
"BRF S.A.",2011-12-31,"3.08","Imposto de Renda e Contribuição Social sobre o Lucro",-156517,-215095.622483039
"BRF S.A.",2011-12-31,"3.08.01","Corrente",-39874,-54797.388468273
"BRF S.A.",2011-12-31,"3.08.02","Diferido",-116643,-160298.234014766
"BRF S.A.",2011-12-31,"3.09","Resultado Líquido das Operações Continuadas",1365089,1875992.18103943
"BRF S.A.",2011-12-31,"3.10","Resultado Líquido de Operações Descontinuadas",0,0
"BRF S.A.",2011-12-31,"3.10.01","Lucro/Prejuízo Líquido das Operações Descontinuadas",0,0
"BRF S.A.",2011-12-31,"3.10.02","Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas",0,0
"BRF S.A.",2011-12-31,"3.11","Lucro/Prejuízo Consolidado do Período",1365089,1875992.18103943
"BRF S.A.",2011-12-31,"3.11.01","Atribuído a Sócios da Empresa Controladora",1367409,1879180.47268929
"BRF S.A.",2011-12-31,"3.11.02","Atribuído a Sócios Não Controladores",-2320,-3188.29164985689
"BRF S.A.",2011-12-31,"3.99","Lucro por Ação - (Reais / Ação)",0,0
"BRF S.A.",2011-12-31,"3.99.01","Lucro Básico por Ação",0,0
"BRF S.A.",2011-12-31,"3.99.02","Lucro Diluído por Ação",0,0
"BRF S.A.",2011-12-31,"3.99.01.01","ON",1.57,2.15759391822212
"BRF S.A.",2011-12-31,"3.99.02.01","ON",1.57,2.15759391822212
"BRF S.A.",2012-12-31,"3.01","Receita de Venda de Bens e/ou Serviços",28517383,37514478.1462344
"BRF S.A.",2012-12-31,"3.02","Custo dos Bens e/ou Serviços Vendidos",-22063563,-29024509.4366326
"BRF S.A.",2012-12-31,"3.03","Resultado Bruto",6453820,8489968.70960181
"BRF S.A.",2012-12-31,"3.04","Despesas/Receitas Operacionais",-5064905,-6662857.80624588
"BRF S.A.",2012-12-31,"3.04.01","Despesas com Vendas",-4317304,-5679392.33970559
"BRF S.A.",2012-12-31,"3.04.02","Despesas Gerais e Administrativas",-388930,-511635.516674688
"BRF S.A.",2012-12-31,"3.04.03","Perdas pela Não Recuperabilidade de Ativos",0,0
"BRF S.A.",2012-12-31,"3.04.04","Outras Receitas Operacionais",201628,265240.649875515
"BRF S.A.",2012-12-31,"3.04.05","Outras Despesas Operacionais",-582737,-766587.679223658
"BRF S.A.",2012-12-31,"3.04.06","Resultado de Equivalência Patrimonial",22438,29517.0794825461
"BRF S.A.",2012-12-31,"3.05","Resultado Antes do Resultado Financeiro e dos Tributos",1388915,1827110.90335593
"BRF S.A.",2012-12-31,"3.06","Resultado Financeiro",-570602,-750624.145953282
"BRF S.A.",2012-12-31,"3.06.01","Receitas Financeiras",985904,1296951.89990909
"BRF S.A.",2012-12-31,"3.06.02","Despesas Financeiras",-1556506,-2047576.04586237
"BRF S.A.",2012-12-31,"3.07","Resultado Antes dos Tributos sobre o Lucro",818313,1076486.75740265
"BRF S.A.",2012-12-31,"3.08","Imposto de Renda e Contribuição Social sobre o Lucro",2354,3096.67551038031
"BRF S.A.",2012-12-31,"3.08.01","Corrente",-18967,-24950.9959241221
"BRF S.A.",2012-12-31,"3.08.02","Diferido",21321,28047.6714345024
"BRF S.A.",2012-12-31,"3.09","Resultado Líquido das Operações Continuadas",820667,1079583.43291303
"BRF S.A.",2012-12-31,"3.10","Resultado Líquido de Operações Descontinuadas",0,0
"BRF S.A.",2012-12-31,"3.10.01","Lucro/Prejuízo Líquido das Operações Descontinuadas",0,0
"BRF S.A.",2012-12-31,"3.10.02","Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas",0,0
"BRF S.A.",2012-12-31,"3.11","Lucro/Prejuízo Consolidado do Período",820667,1079583.43291303
"BRF S.A.",2012-12-31,"3.11.01","Atribuído a Sócios da Empresa Controladora",813227,1069796.14922687
"BRF S.A.",2012-12-31,"3.11.02","Atribuído a Sócios Não Controladores",7440,9787.28368616377
"BRF S.A.",2012-12-31,"3.99","Lucro por Ação - (Reais / Ação)",0,0
"BRF S.A.",2012-12-31,"3.99.01","Lucro Básico por Ação",0,0
"BRF S.A.",2012-12-31,"3.99.02","Lucro Diluído por Ação",0,0
"BRF S.A.",2012-12-31,"3.99.01.01","ON",0.93524,1.2303036551946
"BRF S.A.",2012-12-31,"3.99.02.01","ON",0.93506,1.23006686607316
"BRF S.A.",2013-12-31,"3.01","Receita de Venda de Bens e/ou Serviços",30521246,37872656.557166
"BRF S.A.",2013-12-31,"3.02","Custo dos Bens e/ou Serviços Vendidos",-22953145,-28481687.0678161
"BRF S.A.",2013-12-31,"3.03","Resultado Bruto",7568101,9390969.48934997
"BRF S.A.",2013-12-31,"3.04","Despesas/Receitas Operacionais",-5608453,-6959316.61132077
"BRF S.A.",2013-12-31,"3.04.01","Despesas com Vendas",-4624289,-5738104.83091289
"BRF S.A.",2013-12-31,"3.04.02","Despesas Gerais e Administrativas",-462105,-573408.567866109
"BRF S.A.",2013-12-31,"3.04.03","Perdas pela Não Recuperabilidade de Ativos",0,0
"BRF S.A.",2013-12-31,"3.04.04","Outras Receitas Operacionais",113390,140701.350364826
"BRF S.A.",2013-12-31,"3.04.05","Outras Despesas Operacionais",-648771,-805035.327432215
"BRF S.A.",2013-12-31,"3.04.06","Resultado de Equivalência Patrimonial",13322,16530.7645256215
"BRF S.A.",2013-12-31,"3.05","Resultado Antes do Resultado Financeiro e dos Tributos",1959648,2431652.8780292
"BRF S.A.",2013-12-31,"3.06","Resultado Financeiro",-747536,-927589.069991365
"BRF S.A.",2013-12-31,"3.06.01","Receitas Financeiras",1309088,1624397.64834985
"BRF S.A.",2013-12-31,"3.06.02","Despesas Financeiras",-2056624,-2551986.71834122
"BRF S.A.",2013-12-31,"3.07","Resultado Antes dos Tributos sobre o Lucro",1212112,1504063.80803784
"BRF S.A.",2013-12-31,"3.08","Imposto de Renda e Contribuição Social sobre o Lucro",-145275,-180266.23753638
"BRF S.A.",2013-12-31,"3.08.01","Corrente",-29249,-36293.9747492796
"BRF S.A.",2013-12-31,"3.08.02","Diferido",-116026,-143972.262787101
"BRF S.A.",2013-12-31,"3.09","Resultado Líquido das Operações Continuadas",1066837,1323797.57050146
"BRF S.A.",2013-12-31,"3.10","Resultado Líquido de Operações Descontinuadas",0,0
"BRF S.A.",2013-12-31,"3.10.01","Lucro/Prejuízo Líquido das Operações Descontinuadas",0,0
"BRF S.A.",2013-12-31,"3.10.02","Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas",0,0
"BRF S.A.",2013-12-31,"3.11","Lucro/Prejuízo Consolidado do Período",1066837,1323797.57050146
"BRF S.A.",2013-12-31,"3.11.01","Atribuído a Sócios da Empresa Controladora",1062430,1318329.09134935
"BRF S.A.",2013-12-31,"3.11.02","Atribuído a Sócios Não Controladores",4407,5468.47915211033
"BRF S.A.",2013-12-31,"3.99","Lucro por Ação - (Reais / Ação)",0,0
"BRF S.A.",2013-12-31,"3.99.01","Lucro Básico por Ação",0,0
"BRF S.A.",2013-12-31,"3.99.02","Lucro Diluído por Ação",0,0
"BRF S.A.",2013-12-31,"3.99.01.01","ON",1.2255,1.52067646946022
"BRF S.A.",2013-12-31,"3.99.02.01","ON",1.22422,1.51908816600783
"BRF S.A.",2014-12-31,"3.01","Receita de Venda de Bens e/ou Serviços",29006843,33970974.335872
"BRF S.A.",2014-12-31,"3.02","Custo dos Bens e/ou Serviços Vendidos",-20497430,-24005289.6649709
"BRF S.A.",2014-12-31,"3.03","Resultado Bruto",8509413,9965684.67090112
"BRF S.A.",2014-12-31,"3.04","Despesas/Receitas Operacionais",-5031094,-5892098.12165217
"BRF S.A.",2014-12-31,"3.04.01","Despesas com Vendas",-4216500,-4938097.30645986
"BRF S.A.",2014-12-31,"3.04.02","Despesas Gerais e Administrativas",-402054,-470860.138610557
"BRF S.A.",2014-12-31,"3.04.03","Perdas pela Não Recuperabilidade de Ativos",0,0
"BRF S.A.",2014-12-31,"3.04.04","Outras Receitas Operacionais",482344,564890.693036186
"BRF S.A.",2014-12-31,"3.04.05","Outras Despesas Operacionais",-920454,-1077977.33146453
"BRF S.A.",2014-12-31,"3.04.06","Resultado de Equivalência Patrimonial",25570,29945.9618465976
"BRF S.A.",2014-12-31,"3.05","Resultado Antes do Resultado Financeiro e dos Tributos",3478319,4073586.54924894
"BRF S.A.",2014-12-31,"3.06","Resultado Financeiro",-990698,-1160242.6480055
"BRF S.A.",2014-12-31,"3.06.01","Receitas Financeiras",1580756,1851281.14449668
"BRF S.A.",2014-12-31,"3.06.02","Despesas Financeiras",-2571454,-3011523.79250218
"BRF S.A.",2014-12-31,"3.07","Resultado Antes dos Tributos sobre o Lucro",2487621,2913343.90124345
"BRF S.A.",2014-12-31,"3.08","Imposto de Renda e Contribuição Social sobre o Lucro",-352566,-412902.93251496
"BRF S.A.",2014-12-31,"3.08.01","Corrente",-117361,-137445.757852113
"BRF S.A.",2014-12-31,"3.08.02","Diferido",-235205,-275457.174662847
"BRF S.A.",2014-12-31,"3.09","Resultado Líquido das Operações Continuadas",2135055,2500440.96872849
"BRF S.A.",2014-12-31,"3.10","Resultado Líquido de Operações Descontinuadas",89822,105193.828118306
"BRF S.A.",2014-12-31,"3.10.01","Lucro/Prejuízo Líquido das Operações Descontinuadas",89822,105193.828118306
"BRF S.A.",2014-12-31,"3.10.02","Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas",0,0
"BRF S.A.",2014-12-31,"3.11","Lucro/Prejuízo Consolidado do Período",2224877,2605634.79684679
"BRF S.A.",2014-12-31,"3.11.01","Atribuído a Sócios da Empresa Controladora",2225036,2605821.00755988
"BRF S.A.",2014-12-31,"3.11.02","Atribuído a Sócios Não Controladores",-159,-186.210713086
"BRF S.A.",2014-12-31,"3.99","Lucro por Ação - (Reais / Ação)",0,0
"BRF S.A.",2014-12-31,"3.99.01","Lucro Básico por Ação",0,0
"BRF S.A.",2014-12-31,"3.99.02","Lucro Diluído por Ação",0,0
"BRF S.A.",2014-12-31,"3.99.01.01","ON",2.55612,2.9935655844867
"BRF S.A.",2014-12-31,"3.99.02.01","ON",2.55491,2.99214850924875
"BRF S.A.",2015-12-31,"3.01","Receita de Venda de Bens e/ou Serviços",32196601,34821459.5511469
"BRF S.A.",2015-12-31,"3.02","Custo dos Bens e/ou Serviços Vendidos",-22107692,-23910042.639197
"BRF S.A.",2015-12-31,"3.03","Resultado Bruto",10088909,10911416.9119499
"BRF S.A.",2015-12-31,"3.04","Despesas/Receitas Operacionais",-5860499,-6338281.76079944
"BRF S.A.",2015-12-31,"3.04.01","Despesas com Vendas",-4805931,-5197739.10053745
"BRF S.A.",2015-12-31,"3.04.02","Despesas Gerais e Administrativas",-506097,-547357.039783696
"BRF S.A.",2015-12-31,"3.04.03","Perdas pela Não Recuperabilidade de Ativos",0,0
"BRF S.A.",2015-12-31,"3.04.04","Outras Receitas Operacionais",566693,612893.186377596
"BRF S.A.",2015-12-31,"3.04.05","Outras Despesas Operacionais",-1011360,-1093812.08692333
"BRF S.A.",2015-12-31,"3.04.06","Resultado de Equivalência Patrimonial",-103804,-112266.719932556
"BRF S.A.",2015-12-31,"3.05","Resultado Antes do Resultado Financeiro e dos Tributos",4228410,4573135.15115043
"BRF S.A.",2015-12-31,"3.06","Resultado Financeiro",-1670142,-1806301.91670455
"BRF S.A.",2015-12-31,"3.06.01","Receitas Financeiras",3355313,3628858.08694332
"BRF S.A.",2015-12-31,"3.06.02","Despesas Financeiras",-5025455,-5435160.00364787
"BRF S.A.",2015-12-31,"3.07","Resultado Antes dos Tributos sobre o Lucro",2558268,2766833.23444588
"BRF S.A.",2015-12-31,"3.08","Imposto de Renda e Contribuição Social sobre o Lucro",389502,421256.521397735
"BRF S.A.",2015-12-31,"3.08.01","Corrente",-17085,-18477.8708917548
"BRF S.A.",2015-12-31,"3.08.02","Diferido",406587,439734.392289489
"BRF S.A.",2015-12-31,"3.09","Resultado Líquido das Operações Continuadas",2947770,3188089.75584362
"BRF S.A.",2015-12-31,"3.10","Resultado Líquido de Operações Descontinuadas",183088,198014.423519439
"BRF S.A.",2015-12-31,"3.10.01","Lucro/Prejuízo Líquido das Operações Descontinuadas",183088,198014.423519439
"BRF S.A.",2015-12-31,"3.10.02","Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas",0,0
"BRF S.A.",2015-12-31,"3.11","Lucro/Prejuízo Consolidado do Período",3130858,3386104.17936305
"BRF S.A.",2015-12-31,"3.11.01","Atribuído a Sócios da Empresa Controladora",3111170,3364811.09641796
"BRF S.A.",2015-12-31,"3.11.02","Atribuído a Sócios Não Controladores",19688,21293.0829450904
"BRF S.A.",2015-12-31,"3.99","Lucro por Ação - (Reais / Ação)",0,0
"BRF S.A.",2015-12-31,"3.99.01","Lucro Básico por Ação",0,0
"BRF S.A.",2015-12-31,"3.99.02","Lucro Diluído por Ação",0,0
"BRF S.A.",2015-12-31,"3.99.01.01","ON",3.71836,4.02150283927805
"BRF S.A.",2015-12-31,"3.99.02.01","ON",3.71659,4.01958853834282
"BRF S.A.",2016-12-31,"3.01","Receita de Venda de Bens e/ou Serviços",33732866,34171730.9860296
"BRF S.A.",2016-12-31,"3.02","Custo dos Bens e/ou Serviços Vendidos",-26206447,-26547393.185733
"BRF S.A.",2016-12-31,"3.03","Resultado Bruto",7526419,7624337.80029667
"BRF S.A.",2016-12-31,"3.04","Despesas/Receitas Operacionais",-5711245,-5785548.36506648
"BRF S.A.",2016-12-31,"3.04.01","Despesas com Vendas",-4965713,-5030316.98491999
"BRF S.A.",2016-12-31,"3.04.02","Despesas Gerais e Administrativas",-577351,-584862.343345365
"BRF S.A.",2016-12-31,"3.04.03","Perdas pela Não Recuperabilidade de Ativos",0,0
"BRF S.A.",2016-12-31,"3.04.04","Outras Receitas Operacionais",300322,304229.192775568
"BRF S.A.",2016-12-31,"3.04.05","Outras Despesas Operacionais",-497802,-504278.40991357
"BRF S.A.",2016-12-31,"3.04.06","Resultado de Equivalência Patrimonial",29299,29680.1803368763
"BRF S.A.",2016-12-31,"3.05","Resultado Antes do Resultado Financeiro e dos Tributos",1815174,1838789.43523018
"BRF S.A.",2016-12-31,"3.06","Resultado Financeiro",-2132655,-2160400.8667989
"BRF S.A.",2016-12-31,"3.06.01","Receitas Financeiras",2373737,2404619.34647311
"BRF S.A.",2016-12-31,"3.06.02","Despesas Financeiras",-4506392,-4565020.21327201
"BRF S.A.",2016-12-31,"3.07","Resultado Antes dos Tributos sobre o Lucro",-317481,-321611.431568716
"BRF S.A.",2016-12-31,"3.08","Imposto de Renda e Contribuição Social sobre o Lucro",-49858,-50506.6531702781
"BRF S.A.",2016-12-31,"3.08.01","Corrente",-153951,-155953.904332654
"BRF S.A.",2016-12-31,"3.08.02","Diferido",104093,105447.251162376
"BRF S.A.",2016-12-31,"3.09","Resultado Líquido das Operações Continuadas",-367339,-372118.084738994
"BRF S.A.",2016-12-31,"3.10","Resultado Líquido de Operações Descontinuadas",0,0
"BRF S.A.",2016-12-31,"3.10.01","Lucro/Prejuízo Líquido das Operações Descontinuadas",0,0
"BRF S.A.",2016-12-31,"3.10.02","Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas",0,0
"BRF S.A.",2016-12-31,"3.11","Lucro/Prejuízo Consolidado do Período",-367339,-372118.084738994
"BRF S.A.",2016-12-31,"3.11.01","Atribuído a Sócios da Empresa Controladora",-372383,-377227.707238711
"BRF S.A.",2016-12-31,"3.11.02","Atribuído a Sócios Não Controladores",5044,5109.62249971685
"BRF S.A.",2016-12-31,"3.99","Lucro por Ação - (Reais / Ação)",0,0
"BRF S.A.",2016-12-31,"3.99.01","Lucro Básico por Ação",0,0
"BRF S.A.",2016-12-31,"3.99.02","Lucro Diluído por Ação",0,0
"BRF S.A.",2016-12-31,"3.99.01.01","ON",-0.45808,-0.464039626223294
"BRF S.A.",2016-12-31,"3.99.02.01","ON",-0.45808,-0.464039626223294
"BRF S.A.",2017-12-31,"3.01","Receita de Venda de Bens e/ou Serviços",33469352,34086095.4656598
"BRF S.A.",2017-12-31,"3.02","Custo dos Bens e/ou Serviços Vendidos",-26565346,-27054868.5804937
